#{"t_start": 1763618517.032555, "env_id": "None"}
r,l,t
301.86014,500,617.244158
310.11118,500,617.244237
255.17035,500,617.244251
288.59476,500,617.244261
267.52048,500,617.24427
286.43573,500,617.244278
285.10934,500,618.554757
294.652,500,618.554808
281.57297,500,618.554822
278.55353,500,618.554831
251.55858,500,618.554839
280.19543,500,618.554847
276.44336,500,620.02672
300.29575,500,620.026772
250.14804,500,620.026786
275.7623,500,620.026796
274.762,500,620.026805
298.96933,500,620.026814
297.39084,500,621.346557
280.40976,500,621.346606
307.33414,500,621.346619
296.61926,500,621.346629
236.77757,500,621.346637
277.0639,500,621.346645
283.14124,500,622.798436
281.92664,500,622.798488
272.7884,500,622.798501
269.49484,500,622.798511
286.93774,500,622.79852
279.5214,500,622.798529
294.97873,500,624.123254
275.67496,500,624.123307
283.15897,500,624.123321
298.63773,500,624.123331
282.55338,500,624.123339
282.60593,500,624.123348
312.0282,500,625.576494
293.95084,500,625.576543
298.36984,500,625.576557
286.6885,500,625.576568
293.64856,500,625.576577
291.70166,500,625.576585
292.39032,500,626.890253
307.35416,500,626.890305
303.53305,500,626.890318
256.29028,500,626.890328
308.07092,500,626.890336
301.31317,500,626.890344
299.1185,500,628.336389
295.9363,500,628.336441
257.23685,500,628.336456
282.69617,500,628.336466
286.24313,500,628.336474
291.7058,500,628.336483
291.5806,500,629.666546
295.94562,500,629.6666
285.86636,500,629.666614
294.17444,500,629.666625
290.9439,500,629.666634
298.19186,500,629.666642
292.66174,500,631.134393
301.60114,500,631.134443
286.51608,500,631.134456
303.6261,500,631.134465
296.5452,500,631.134474
276.48047,500,631.134482
297.40775,500,632.44934
265.8573,500,632.449391
303.1626,500,632.449405
280.20667,500,632.449415
285.62747,500,632.449424
304.54193,500,632.449432
308.7395,500,633.898436
298.80087,500,633.898479
299.14432,500,633.898491
292.05573,500,633.898502
278.43506,500,633.898511
302.67038,500,633.898519
274.39468,500,635.246835
301.0066,500,635.246885
285.65344,500,635.246898
279.01578,500,635.246907
292.3512,500,635.246915
283.16757,500,635.246923
295.21198,500,636.701495
284.7909,500,636.701546
294.8149,500,636.70156
297.1291,500,636.70157
291.593,500,636.701579
261.12494,500,636.701588
294.2921,500,638.01035
291.91296,500,638.010398
308.3626,500,638.01041
299.152,500,638.01042
295.05008,500,638.010428
304.69147,500,638.010436
303.85574,500,639.479839
314.07315,500,639.47989
305.29453,500,639.479904
273.76837,500,639.479914
284.91977,500,639.479923
292.90237,500,639.479931
295.08447,500,640.791299
296.50262,500,640.791351
296.46008,500,640.791365
299.98224,500,640.791375
303.349,500,640.791384
286.8389,500,640.791392
291.94077,500,642.235953
291.4479,500,642.236006
257.89514,500,642.23602
279.71442,500,642.23603
291.40067,500,642.236038
289.229,500,642.236047
275.20718,500,643.549491
311.269,500,643.549537
291.70172,500,643.54955
282.7201,500,643.54956
299.28024,500,643.549568
308.5093,500,643.549576
297.1075,500,645.007267
298.99802,500,645.007318
302.91745,500,645.007332
300.01712,500,645.007342
294.2301,500,645.00735
301.67172,500,645.007358
284.6779,500,646.318155
262.92426,500,646.31821
293.2813,500,646.318225
299.49915,500,646.318235
301.0738,500,646.318244
275.02176,500,646.318252
298.02866,500,647.7595
291.0689,500,647.759549
298.67883,500,647.759562
275.9521,500,647.759571
305.05383,500,647.759579
299.9284,500,647.759587
284.53833,500,649.075073
295.97226,500,649.075123
284.05396,500,649.075137
305.01175,500,649.075147
291.33502,500,649.075156
308.30588,500,649.075164
299.0324,500,650.525048
298.60226,500,650.5251
288.44733,500,650.525114
299.99567,500,650.525124
289.35583,500,650.525133
295.54544,500,650.525141
300.08755,500,651.841858
251.07089,500,651.841906
308.34512,500,651.84192
293.59995,500,651.84193
296.35254,500,651.841939
284.18115,500,651.841947
284.53915,500,653.28214
301.59137,500,653.282191
298.3087,500,653.282205
262.05338,500,653.282214
274.99167,500,653.282223
286.69705,500,653.282232
301.63794,500,654.638922
284.50143,500,654.638977
260.53717,500,654.638991
266.55817,500,654.639001
276.059,500,654.63901
301.28864,500,654.639018
302.23557,500,656.099149
282.46967,500,656.099201
297.54242,500,656.099215
295.35852,500,656.099226
287.73892,500,656.099235
296.1766,500,656.099243
280.93036,500,657.407513
299.64426,500,657.407565
285.11563,500,657.40758
299.17032,500,657.40759
298.73193,500,657.4076
291.82056,500,657.407608
289.58514,500,658.849321
273.01312,500,658.849372
306.76627,500,658.849386
252.60362,500,658.849396
291.82455,500,658.849404
301.5156,500,658.849413
293.8794,500,660.176005
280.06818,500,660.176058
270.37894,500,660.176073
285.29807,500,660.176083
292.96783,500,660.176092
294.75784,500,660.1761
280.35315,500,661.625342
298.29962,500,661.625393
306.56818,500,661.625407
312.8304,500,661.625417
307.0224,500,661.625425
301.73312,500,661.625433
289.39392,500,662.932167
274.55078,500,662.932217
299.3648,500,662.93223
306.41165,500,662.93224
303.44788,500,662.932249
307.9965,500,662.932257
294.41608,500,664.395021
302.6462,500,664.395074
295.84692,500,664.395088
296.7255,500,664.395098
303.2486,500,664.395106
303.26,500,664.395114
307.5287,500,665.698592
309.2699,500,665.698644
280.1019,500,665.698658
302.05078,500,665.698668
304.13327,500,665.698677
291.78378,500,665.698685
309.08615,500,667.151372
306.36078,500,667.151421
312.49612,500,667.151436
310.2534,500,667.151447
297.69574,500,667.151456
296.31827,500,667.151464
312.88794,500,668.450964
301.38483,500,668.451015
296.9176,500,668.451029
299.12643,500,668.451039
301.65973,500,668.451048
307.77548,500,668.451056
306.33322,500,669.920183
301.09616,500,669.920235
300.91196,500,669.920249
298.40405,500,669.920258
295.9822,500,669.920267
305.38525,500,669.920275
293.08694,500,671.225906
278.44016,500,671.225956
277.9155,500,671.22597
310.89542,500,671.22598
295.42993,500,671.225988
270.75174,500,671.225997
311.3463,500,672.680677
280.40955,500,672.680728
301.1318,500,672.680742
292.52866,500,672.680752
306.6289,500,672.68076
308.15817,500,672.680768
298.96188,500,673.976744
277.6782,500,673.976794
311.08896,500,673.976807
261.49203,500,673.976817
305.66336,500,673.976826
296.68826,500,673.976834
303.66486,500,675.318527
272.1377,500,675.318579
307.96725,500,675.318594
304.13815,500,675.318604
299.85464,500,675.318613
306.20493,500,675.318621
294.35913,500,676.770741
308.5863,500,676.770791
305.73502,500,676.770805
304.4826,500,676.770814
306.0752,500,676.770822
305.39954,500,676.77083
297.27103,500,678.08145
309.9487,500,678.081769
298.5955,500,678.081791
308.14777,500,678.081802
304.5214,500,678.081811
307.51617,500,678.081819
294.6364,500,679.547044
278.64774,500,679.547097
304.93582,500,679.547111
283.11826,500,679.547121
289.99628,500,679.547129
303.973,500,679.547137
310.7932,500,680.856158
308.93622,500,680.856212
305.40274,500,680.856226
281.16843,500,680.856236
287.5422,500,680.856245
301.33414,500,680.856254
311.4016,500,682.306016
301.4336,500,682.306067
305.35928,500,682.30608
286.8056,500,682.306089
291.3196,500,682.306098
307.63535,500,682.306106
285.03058,500,683.600784
302.3187,500,683.600833
302.41666,500,683.600847
303.72232,500,683.600856
305.12933,500,683.600864
298.91168,500,683.600872
304.25275,500,685.052005
300.44745,500,685.05206
263.73196,500,685.052075
305.39706,500,685.052084
298.0268,500,685.052093
304.989,500,685.052101
290.976,500,686.358574
303.14728,500,686.358625
298.9515,500,686.35864
297.65158,500,686.35865
285.72922,500,686.358659
315.16043,500,686.358667
298.0967,500,687.799336
301.1636,500,687.799388
303.5724,500,687.799402
309.73236,500,687.799412
300.84177,500,687.79942
311.8038,500,687.799428
306.50104,500,689.095601
306.5745,500,689.095653
310.31686,500,689.095667
299.90482,500,689.095677
297.30304,500,689.095686
304.02194,500,689.095694
314.39972,500,690.543825
307.9181,500,690.543879
301.97162,500,690.543893
312.12402,500,690.543903
302.36948,500,690.543912
303.43106,500,690.54392
306.94318,500,691.85509
295.27936,500,691.855141
301.34262,500,691.855155
291.9918,500,691.855165
307.4023,500,691.855173
304.89786,500,691.855181
300.2815,500,693.289403
311.51175,500,693.289453
283.65118,500,693.289466
282.40945,500,693.289475
309.16486,500,693.289483
305.71317,500,693.289491
310.85474,500,694.627028
322.1153,500,694.627178
291.39423,500,694.627196
290.94522,500,694.627206
307.4604,500,694.627215
314.83282,500,694.627223
294.66028,500,696.082453
306.7257,500,696.082505
307.39044,500,696.082519
283.37656,500,696.082529
306.5391,500,696.082539
282.00806,500,696.082547
310.21536,500,697.378593
313.44766,500,697.378646
304.52344,500,697.378659
290.4084,500,697.378669
308.56012,500,697.378678
295.9067,500,697.378686
302.34235,500,698.807701
295.12543,500,698.80775
301.55386,500,698.807764
301.86835,500,698.807773
282.1959,500,698.807781
316.8943,500,698.807789
291.28564,500,700.127395
256.50977,500,700.127446
301.72134,500,700.127459
274.62253,500,700.127469
310.48712,500,700.127478
302.3907,500,700.127486
290.42105,500,701.571346
308.5251,500,701.571396
310.2695,500,701.571409
302.76196,500,701.571419
304.89966,500,701.571431
299.76596,500,701.571439
308.96136,500,702.872799
302.9841,500,702.872846
308.32275,500,702.872859
305.52618,500,702.872868
287.18744,500,702.872876
287.1671,500,702.872884
315.6033,500,704.297686
302.03275,500,704.297737
302.8465,500,704.29775
304.73578,500,704.29776
308.59937,500,704.297769
306.11942,500,704.297777
312.5964,500,705.616074
308.38202,500,705.616124
296.46405,500,705.616138
312.77573,500,705.616148
293.9829,500,705.616157
304.64487,500,705.616166
306.24124,500,707.055305
301.06934,500,707.055358
307.53357,500,707.055372
301.90384,500,707.055382
315.9142,500,707.055391
307.03125,500,707.055399
299.98175,500,708.361843
325.44064,500,708.361896
305.54288,500,708.36191
312.84357,500,708.36192
301.6807,500,708.361929
312.3682,500,708.361937
312.57666,500,709.81353
304.782,500,709.81358
310.62228,500,709.813594
323.2505,500,709.813614
303.98578,500,709.813624
311.32877,500,709.813632
312.93903,500,711.129813
289.80338,500,711.129864
305.04666,500,711.129878
300.9749,500,711.129887
291.8288,500,711.129896
302.81314,500,711.129903
300.2903,500,712.57863
310.13367,500,712.578682
307.32028,500,712.578696
291.402,500,712.578705
305.24103,500,712.578714
281.27014,500,712.578722
306.81952,500,713.890211
289.375,500,713.890262
283.94476,500,713.890276
296.08768,500,713.890285
295.8321,500,713.890294
308.20593,500,713.890302
292.3855,500,715.368837
306.90417,500,715.368886
275.35406,500,715.3689
313.94043,500,715.36891
297.34702,500,715.368918
309.76328,500,715.368926
303.66684,500,716.675748
312.09955,500,716.675797
272.61804,500,716.67581
315.22894,500,716.67582
301.18597,500,716.675829
322.3648,500,716.675837
300.46948,500,718.107524
304.1354,500,718.107576
318.63214,500,718.10759
300.27753,500,718.107599
308.63034,500,718.107608
319.71365,500,718.107615
310.83325,500,719.400248
302.12692,500,719.400297
269.2655,500,719.400311
289.7437,500,719.400321
311.4941,500,719.40033
262.6923,500,719.400339
310.66605,500,720.867738
308.75787,500,720.867783
314.72955,500,720.867797
302.34503,500,720.867806
323.4448,500,720.867814
312.32156,500,720.867822
308.6984,500,722.177081
265.04984,500,722.17713
308.8201,500,722.177143
290.62735,500,722.177152
308.3729,500,722.177161
292.6191,500,722.177169
295.80582,500,723.61911
317.35553,500,723.619161
311.5039,500,723.619175
276.33124,500,723.619185
288.4664,500,723.619194
306.22168,500,723.619202
307.02597,500,724.926614
303.43338,500,724.926663
308.38828,500,724.926677
305.51984,500,724.926686
306.2507,500,724.926694
319.62497,500,724.926702
305.45807,500,726.370684
318.10287,500,726.370731
302.88382,500,726.370744
309.17355,500,726.370753
303.90604,500,726.370761
311.20886,500,726.370769
313.25897,500,727.664451
309.41437,500,727.664498
305.7756,500,727.664511
320.4146,500,727.664521
280.71158,500,727.664529
289.4748,500,727.664537
320.46838,500,729.105424
312.98273,500,729.105476
310.27283,500,729.105489
306.96164,500,729.105499
253.0139,500,729.105507
306.59637,500,729.105514
310.61282,500,730.408063
311.14,500,730.408114
315.63638,500,730.408128
306.2738,500,730.408137
306.18127,500,730.408146
309.83023,500,730.408154
305.3908,500,731.857821
293.72552,500,731.857873
280.07877,500,731.857886
308.9084,500,731.857895
309.20596,500,731.857904
313.71216,500,731.857911
317.25967,500,733.144638
311.3708,500,733.144686
324.12784,500,733.1447
306.28705,500,733.14471
303.76572,500,733.144719
296.7748,500,733.144727
307.72897,500,734.439334
307.2013,500,734.439382
312.1366,500,734.439395
306.7989,500,734.439405
281.6526,500,734.439414
318.01694,500,734.439422
309.16257,500,735.909779
300.11508,500,735.90983
320.15817,500,735.909843
305.16562,500,735.909853
270.81732,500,735.909861
311.95566,500,735.909869
312.4758,500,737.208734
315.64133,500,737.208784
304.49945,500,737.208798
294.94003,500,737.208807
286.36966,500,737.208815
312.72726,500,737.208823
285.82135,500,738.648114
289.58636,500,738.648167
306.3636,500,738.648181
308.91373,500,738.64819
310.63928,500,738.648199
313.9931,500,738.648207
320.04202,500,739.958873
281.28558,500,739.958926
307.79425,500,739.958939
315.74918,500,739.958949
321.25647,500,739.958957
306.4794,500,739.958966
313.03094,500,741.402494
297.24258,500,741.402546
309.4882,500,741.40256
309.9815,500,741.40257
306.41998,500,741.402579
314.89978,500,741.402588
318.15195,500,742.698603
309.73892,500,742.698652
307.656,500,742.698666
318.12903,500,742.698675
306.15854,500,742.698683
298.4938,500,742.698692
293.2776,500,744.132959
308.1004,500,744.133012
297.52118,500,744.133026
246.8073,500,744.133036
308.8442,500,744.133045
306.22165,500,744.133053
277.4162,500,745.452677
313.3639,500,745.452727
309.24484,500,745.452743
298.76715,500,745.452754
303.5545,500,745.452762
317.15945,500,745.452773
315.87173,500,746.896052
294.12363,500,746.896101
307.59262,500,746.896115
294.88522,500,746.896125
295.61514,500,746.896134
306.7726,500,746.896142
312.84644,500,748.200796
320.464,500,748.200847
287.57663,500,748.200861
302.4146,500,748.200871
309.36627,500,748.20088
285.17664,500,748.200888
282.6742,500,749.632664
309.1953,500,749.632716
280.42734,500,749.63273
310.86234,500,749.63274
297.6135,500,749.632749
308.62228,500,749.632758
311.93356,500,750.950501
324.89093,500,750.950554
300.70346,500,750.950567
312.37936,500,750.950576
306.0967,500,750.950585
318.52536,500,750.950593
316.06985,500,752.39682
311.96545,500,752.396869
321.70645,500,752.396885
297.66043,500,752.396898
293.9556,500,752.396909
306.77765,500,752.396919
315.1165,500,753.697283
312.70404,500,753.697335
310.60223,500,753.69735
316.41,500,753.69736
315.10742,500,753.697369
306.6003,500,753.697377
311.0443,500,755.169682
285.13474,500,755.16973
317.51462,500,755.169742
317.99533,500,755.169752
290.82175,500,755.16976
315.15372,500,755.169768
317.81815,500,756.47578
307.0576,500,756.475844
299.63217,500,756.475859
301.71164,500,756.475869
308.55814,500,756.475878
318.29785,500,756.475886
312.61328,500,757.907091
309.31815,500,757.907142
301.6523,500,757.907155
277.9087,500,757.907166
289.06348,500,757.907174
308.0666,500,757.907182
314.38614,500,759.201381
310.8124,500,759.20143
323.8597,500,759.201444
315.3397,500,759.201453
292.47232,500,759.201462
300.64896,500,759.20147
302.36038,500,760.656203
281.72958,500,760.656253
291.41382,500,760.656267
322.4615,500,760.656277
305.17957,500,760.656286
310.99396,500,760.656294
320.6167,500,761.96048
301.42532,500,761.960532
308.92422,500,761.960546
313.5756,500,761.960556
231.72702,500,761.960565
313.10828,500,761.960574
290.56998,500,763.396139
308.7509,500,763.39619
302.98685,500,763.396203
310.0825,500,763.396213
314.62408,500,763.396221
318.96475,500,763.396229
321.85654,500,764.695018
262.32858,500,764.695066
301.13702,500,764.695079
310.2764,500,764.695088
318.15396,500,764.695097
289.6635,500,764.695105
300.14038,500,766.148024
312.0082,500,766.148073
320.6057,500,766.148087
312.6331,500,766.148097
306.8944,500,766.148106
312.26547,500,766.148114
315.01996,500,767.448357
321.4848,500,767.448408
308.04395,500,767.448421
303.61414,500,767.448431
307.4388,500,767.44844
317.92313,500,767.448449
313.13605,500,768.881079
326.9062,500,768.881129
303.66843,500,768.881142
316.51535,500,768.881152
326.73407,500,768.88116
304.00116,500,768.881168
313.82083,500,770.197313
314.61942,500,770.197374
312.3629,500,770.197388
309.92407,500,770.197398
311.6456,500,770.197407
298.47842,500,770.197415
311.93594,500,771.651158
307.34418,500,771.651208
292.39963,500,771.651221
310.29053,500,771.651231
324.95468,500,771.651239
317.25278,500,771.651247
299.14154,500,772.955528
276.50885,500,772.955577
318.70752,500,772.95559
304.1955,500,772.9556
308.07394,500,772.955609
219.0748,500,772.955618
229.02522,500,774.404897
293.867,500,774.404953
317.28857,500,774.404967
284.13583,500,774.404977
273.28293,500,774.404986
282.69296,500,774.404993
303.54688,500,775.754059
314.09732,500,775.75411
317.66376,500,775.754125
305.53223,500,775.754134
318.53366,500,775.754144
311.2697,500,775.754152
263.76392,500,777.197932
319.4791,500,777.197984
300.53122,500,777.197998
320.45056,500,777.198008
307.03073,500,777.198017
314.5094,500,777.198025
321.42145,500,778.500768
314.06305,500,778.500819
312.90903,500,778.500833
307.5247,500,778.500843
319.12314,500,778.500852
219.37146,500,778.50086
295.60504,500,779.945496
314.6275,500,779.945549
311.9214,500,779.945563
314.43927,500,779.945573
297.71494,500,779.945581
317.8645,500,779.945589
314.45782,500,781.261768
325.36423,500,781.261816
307.64188,500,781.261829
309.26752,500,781.261838
318.57623,500,781.261846
315.56937,500,781.261854
316.18607,500,782.703671
278.86545,500,782.70372
306.80948,500,782.703733
303.10245,500,782.703742
318.43985,500,782.703751
309.20987,500,782.703758
309.3587,500,784.000668
317.5014,500,784.000717
324.08026,500,784.00073
317.99094,500,784.00074
318.26508,500,784.000749
313.9743,500,784.000757
313.86978,500,785.469136
323.80127,500,785.469187
322.27243,500,785.469202
304.89325,500,785.469211
316.55066,500,785.469219
299.39005,500,785.469227
314.20514,500,786.765604
300.71802,500,786.765657
278.8924,500,786.765671
312.94235,500,786.765681
310.2934,500,786.76569
319.30453,500,786.765699
321.57608,500,788.211308
310.06146,500,788.211358
303.63812,500,788.211371
313.657,500,788.21138
313.12445,500,788.211389
315.46027,500,788.211396
312.58768,500,789.504439
294.19214,500,789.50449
320.5815,500,789.504504
308.74158,500,789.504513
314.01404,500,789.504522
316.45413,500,789.50453
303.72327,500,790.97079
311.0872,500,790.970841
312.88226,500,790.970855
313.57993,500,790.970864
310.81857,500,790.970873
317.7488,500,790.97088
301.45297,500,792.264798
303.95233,500,792.264849
314.74533,500,792.264863
307.11462,500,792.264873
310.43298,500,792.264882
308.591,500,792.26489
311.37207,500,793.566573
319.6328,500,793.566626
304.07605,500,793.566639
307.77493,500,793.56665
317.6064,500,793.566658
322.7495,500,793.566666
315.67905,500,795.002587
314.3742,500,795.002637
297.80582,500,795.00265
302.89804,500,795.00266
308.14224,500,795.002668
305.23364,500,795.002676
308.1513,500,796.341864
318.3781,500,796.341915
293.0948,500,796.341929
280.2112,500,796.341939
314.1347,500,796.341947
318.1571,500,796.341955
312.54724,500,797.781776
298.77377,500,797.78183
319.6046,500,797.781844
305.29504,500,797.781854
314.28857,500,797.781863
325.02896,500,797.781871
310.7087,500,799.083934
324.17932,500,799.083983
313.6019,500,799.083998
295.3184,500,799.084008
314.5727,500,799.084016
302.5217,500,799.084024
301.90887,500,800.537746
322.46393,500,800.537797
318.57245,500,800.537811
317.00192,500,800.537821
321.71674,500,800.537829
321.4351,500,800.537838
318.79562,500,801.845925
321.26135,500,801.845979
317.0,500,801.845993
306.9128,500,801.846002
318.2442,500,801.846011
314.02936,500,801.846019
316.5268,500,803.286179
311.01688,500,803.286233
300.4035,500,803.286247
318.68015,500,803.286257
319.46667,500,803.286265
308.00314,500,803.286274
312.14664,500,804.596357
314.87695,500,804.596404
312.7902,500,804.596418
323.69046,500,804.596427
296.6196,500,804.596436
319.7307,500,804.596444
310.13043,500,806.056377
309.67786,500,806.056425
322.01996,500,806.056438
307.70892,500,806.056449
329.66632,500,806.056458
316.09393,500,806.056466
310.65027,500,807.376029
317.6135,500,807.376083
319.96848,500,807.376098
320.54156,500,807.376108
310.12817,500,807.376116
319.66467,500,807.376124
316.2273,500,808.819769
284.20316,500,808.819821
323.26804,500,808.819835
306.12424,500,808.819844
304.57657,500,808.819854
269.54486,500,808.819862
326.02713,500,810.138241
320.08588,500,810.138293
319.79074,500,810.138308
316.86493,500,810.138318
311.05746,500,810.138327
318.5985,500,810.138335
324.13635,500,811.613625
276.38016,500,811.613923
194.53474,500,811.613948
316.66116,500,811.61396
323.08435,500,811.61397
309.3941,500,811.613979
323.91403,500,812.938672
311.82095,500,812.938723
314.20602,500,812.938737
322.5319,500,812.938746
320.71796,500,812.938754
324.76315,500,812.938762
303.43335,500,814.392025
315.89224,500,814.392077
307.54648,500,814.39209
323.65567,500,814.3921
317.1847,500,814.392109
322.71625,500,814.392117
307.11914,500,815.749397
312.41934,500,815.749455
321.05228,500,815.74947
286.32263,500,815.749479
301.1136,500,815.749488
320.68048,500,815.749498
310.3381,500,817.193692
239.08858,500,817.193744
311.68054,500,817.193758
308.88336,500,817.193768
306.68533,500,817.193777
309.63492,500,817.193785
301.1584,500,818.499319
322.4912,500,818.49937
304.79004,500,818.499383
316.71063,500,818.499393
315.5908,500,818.499401
331.42645,500,818.499409
318.38773,500,819.937017
322.36417,500,819.937064
317.74265,500,819.937077
314.51523,500,819.937087
320.5705,500,819.937095
330.9503,500,819.937103
301.4317,500,821.257349
307.52292,500,821.257402
322.8876,500,821.257416
324.4841,500,821.257426
316.00595,500,821.257435
300.91492,500,821.257443
323.1605,500,822.694
312.43658,500,822.694049
292.33655,500,822.694062
311.9895,500,822.694072
299.90775,500,822.69408
325.44928,500,822.694088
310.15897,500,823.996567
311.1948,500,823.996616
309.20856,500,823.99663
323.54202,500,823.99664
300.30963,500,823.996649
310.75812,500,823.996657
321.6899,500,825.43843
302.59833,500,825.438474
326.27737,500,825.438487
267.10028,500,825.438497
310.26956,500,825.438506
318.09097,500,825.438514
311.8993,500,826.757116
306.988,500,826.757166
310.44003,500,826.75718
322.25333,500,826.757189
310.4316,500,826.757197
320.78647,500,826.757205
309.49963,500,828.198513
325.32245,500,828.198564
319.15793,500,828.198577
321.14893,500,828.198587
316.06403,500,828.198595
327.59418,500,828.198603
321.4515,500,829.498735
328.4293,500,829.498787
313.5969,500,829.498801
287.02228,500,829.498811
310.35294,500,829.49882
317.80484,500,829.498829
302.76266,500,830.9517
320.80963,500,830.951753
319.30112,500,830.951767
321.97238,500,830.951776
325.9155,500,830.951785
324.0949,500,830.951793
323.35678,500,832.269824
318.4316,500,832.269878
322.79962,500,832.269892
310.06644,500,832.269901
315.56015,500,832.26991
328.98218,500,832.269918
310.03143,500,833.71441
307.58972,500,833.714457
308.7971,500,833.714471
331.6315,500,833.71448
310.20105,500,833.714489
318.8166,500,833.714497
288.59097,500,835.029762
316.63055,500,835.029814
312.86023,500,835.029828
320.79886,500,835.029838
325.1785,500,835.029847
303.30188,500,835.029856
321.89194,500,836.52172
304.19815,500,836.521772
243.26038,500,836.521786
324.35767,500,836.521795
317.50217,500,836.521804
303.3156,500,836.521812
321.95557,500,837.822031
318.39676,500,837.82208
311.22543,500,837.822093
311.72168,500,837.822103
312.34637,500,837.822112
315.99298,500,837.82212
321.67804,500,839.262135
293.7895,500,839.262186
319.38324,500,839.2622
315.491,500,839.262209
330.38162,500,839.262217
323.3093,500,839.262225
322.12326,500,840.573036
304.90494,500,840.573086
322.39334,500,840.5731
287.9066,500,840.57311
321.4253,500,840.573119
323.4188,500,840.573128
318.95874,500,842.026082
322.86267,500,842.026134
315.69922,500,842.026147
311.8424,500,842.026157
320.23477,500,842.026165
322.8904,500,842.026173
320.27402,500,843.326535
313.85104,500,843.326584
307.91254,500,843.326598
315.3934,500,843.326608
309.4013,500,843.326616
320.60156,500,843.326624
313.92902,500,844.771263
309.08447,500,844.771314
315.2183,500,844.771327
320.57483,500,844.771337
320.9778,500,844.771345
316.86545,500,844.771354
296.11676,500,846.08213
318.32864,500,846.082178
316.50885,500,846.082191
322.1967,500,846.0822
303.27454,500,846.082209
310.84302,500,846.082216
231.37929,500,847.55442
312.43457,500,847.55447
315.51212,500,847.554483
323.97733,500,847.554493
316.84244,500,847.554501
306.33447,500,847.554508
312.27115,500,848.847633
323.6601,500,848.847682
304.49365,500,848.847696
320.81766,500,848.847708
281.44482,500,848.847717
299.5002,500,848.847725
321.45126,500,850.296934
314.77576,500,850.296988
330.90378,500,850.297001
315.5359,500,850.297011
316.6125,500,850.297019
323.0282,500,850.297027
330.06604,500,851.61754
313.76822,500,851.61759
269.59164,500,851.617604
328.3048,500,851.617614
312.87106,500,851.617623
325.75983,500,851.617631
306.95383,500,852.927798
310.2044,500,852.927849
323.8895,500,852.927863
313.48615,500,852.927873
327.458,500,852.927882
312.60028,500,852.92789
309.90466,500,854.370633
322.179,500,854.370683
297.75537,500,854.370697
313.45233,500,854.370706
329.38327,500,854.370715
291.8628,500,854.370723
328.58917,500,855.682827
330.54382,500,855.682871
301.78702,500,855.682884
311.45245,500,855.682893
320.21805,500,855.682901
318.247,500,855.682909
309.71906,500,857.152049
320.5747,500,857.1521
325.68286,500,857.152114
326.9055,500,857.152124
310.569,500,857.152132
301.0971,500,857.15214
312.927,500,858.458013
301.96613,500,858.458062
313.2113,500,858.458075
316.59332,500,858.458085
319.7536,500,858.458093
283.97083,500,858.458101
323.02243,500,859.903631
320.19995,500,859.90368
332.42743,500,859.903694
291.187,500,859.903704
309.43295,500,859.903712
306.8287,500,859.90372
327.27386,500,861.235578
312.62918,500,861.23563
321.35684,500,861.235644
312.77365,500,861.235654
320.30194,500,861.235663
278.02872,500,861.235671
313.61694,500,862.682686
298.12408,500,862.682736
317.55075,500,862.68275
323.87543,500,862.68276
317.68225,500,862.682768
315.3924,500,862.682776
319.7812,500,863.995387
322.4671,500,863.995439
291.96167,500,863.995453
296.9989,500,863.995463
301.92007,500,863.995472
329.6255,500,863.99548
308.7758,500,865.435156
313.05518,500,865.435208
310.72916,500,865.435222
313.32208,500,865.435231
326.2933,500,865.43524
298.3559,500,865.435248
329.1243,500,866.765708
312.67932,500,866.765762
312.4446,500,866.765776
318.53564,500,866.765785
300.72556,500,866.765793
323.75308,500,866.765801
320.7774,500,868.223123
321.97748,500,868.223175
324.40723,500,868.223189
324.5406,500,868.223199
329.23572,500,868.223208
314.97763,500,868.223216
306.36584,500,869.52923
319.91574,500,869.529284
323.92273,500,869.5293
311.9862,500,869.52931
310.4157,500,869.529319
330.86313,500,869.529329
307.57953,500,870.987408
314.6637,500,870.987464
326.5921,500,870.987478
328.64258,500,870.987488
310.9454,500,870.987497
321.01215,500,870.987505
326.0136,500,872.314051
317.17175,500,872.314103
312.19885,500,872.314117
305.82245,500,872.314127
315.81403,500,872.314135
330.4892,500,872.314143
295.9936,500,873.753156
320.99777,500,873.753209
325.3592,500,873.753223
315.57,500,873.753233
259.55984,500,873.753242
314.19647,500,873.75325
292.2691,500,875.062341
325.6218,500,875.062389
322.55017,500,875.062403
323.7531,500,875.062413
325.71207,500,875.062422
313.64966,500,875.06243
320.09164,500,876.554206
320.37274,500,876.554256
288.12866,500,876.55427
325.96283,500,876.554281
315.35138,500,876.554289
319.85864,500,876.554298
293.10626,500,877.864067
289.18552,500,877.864118
323.78317,500,877.864132
322.41458,500,877.864142
278.65762,500,877.86415
315.8428,500,877.864158
326.3163,500,879.309447
322.54886,500,879.309499
317.7671,500,879.309514
313.01956,500,879.309524
322.7229,500,879.309533
318.74445,500,879.309541
334.63968,500,880.622988
315.65823,500,880.62304
317.95605,500,880.623053
302.871,500,880.623064
310.26624,500,880.623072
309.22308,500,880.623081
320.47714,500,882.09729
331.56677,500,882.09734
327.5466,500,882.097354
329.8416,500,882.097364
319.11346,500,882.097373
321.78397,500,882.097382
310.68393,500,883.414188
270.6693,500,883.41424
324.01474,500,883.414254
325.40622,500,883.414264
320.7387,500,883.414273
317.51776,500,883.414281
307.71793,500,884.862716
327.41058,500,884.862767
